station_id,station_name,latitude,longitude,date,pm25,pm10,no2,so2,co,o3,unit,source,category
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-06,30.617,31.771,20.783,12.058,551.542,75.125,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-07,31.921,33.325,32.271,12.2,718.25,62.375,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-08,26.433,27.325,24.479,12.008,592.458,67.917,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-09,12.967,14.592,16.054,6.658,351.542,66.083,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-10,22.088,22.675,11.867,11.446,412.875,82.083,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-11,20.512,20.912,13.562,9.438,417.458,82.167,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-12,24.188,24.579,13.254,9.038,416.667,78.375,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-13,27.467,27.921,9.704,15.692,366.958,91.333,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-14,22.633,23.967,11.504,10.796,432.208,90.625,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-15,19.362,19.463,16.138,10.208,442.292,82.25,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-16,20.954,20.971,19.521,11.375,493.375,80.25,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-17,38.054,38.146,30.233,16.717,718.75,74.667,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-18,48.742,49.462,31.167,16.742,656.417,80.25,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-19,63.838,64.75,35.079,20.329,744.958,78.917,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-20,79.092,79.858,25.262,24.225,683.833,90.625,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-21,71.196,71.838,28.562,14.237,672.625,78.417,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-22,91.379,92.617,26.058,25.3,551.083,82.417,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-23,108.888,110.421,29.067,29.925,577.875,69.792,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-24,75.929,78.158,18.171,16.067,703.375,81.833,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-25,91.538,92.883,17.629,11.171,565.0,71.542,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-26,100.054,101.371,23.808,13.358,687.208,73.083,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-27,88.658,90.612,22.2,15.138,688.958,80.958,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-28,100.842,102.262,16.35,12.35,646.458,74.417,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-29,63.6,64.329,10.833,10.208,484.875,74.0,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-30,51.871,52.238,12.25,8.146,488.458,74.292,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
GJ_VAD_01,Dandia Bazar / Nandesari CAAQMS,22.4125,73.0944,2024-12-31,49.887,50.279,17.554,11.858,569.25,76.917,ug/m3,CPCB / GPCB Continuous Ambient Air Quality Monitoring Station,OBSERVED_GROUND_DATA
